INCIDENT_TYPE,HUNDRED_BLOCK,MONTH,YEAR,FILE_NUMBER
Break and Enter - Residence,1700 SOUTHMERE CRES,8,2018,18-116224
Break and Enter - Business,2100 KING GEORGE BLVD,8,2018,18-114406
Break and Enter - Business,2300 156TH ST,8,2018,18-125448
Break and Enter - Residence,15500 17TH AVE,8,2018,18-128801
Break and Enter - Residence,3900 156B ST,8,2018,18-114219
Break and Enter - Residence,15900 HUMBERSIDE AVE,8,2018,18-116277
Break and Enter - Residence,3600 156TH ST,8,2018,18-119794
Break and Enter - Residence,15600 37A AVE,8,2018,18-121007
Break and Enter - Residence,15200 36TH AVE,8,2018,18-125401
Break and Enter - Residence,15900 HUMBERSIDE AVE,8,2018,18-118091
Break and Enter - Business,3100 CROYDON DR,8,2018,18-124589
Break and Enter - Residence,2800 159TH ST,8,2018,18-117462
Break and Enter - Residence,2200 162ND ST,7,2018,18-113013
Break and Enter - Residence,1900 168TH ST,8,2018,18-120543
Break and Enter - Residence,2500 162A ST,8,2018,18-125855
Break and Enter - Residence,17800 24TH AVE,8,2018,18-128703
Break and Enter - Business,19200 22ND AVE,8,2018,18-115290
Break and Enter - Business,19100 24TH AVE,8,2018,18-131690
Break and Enter - Residence,18800 28TH AVE,8,2018,18-116228
Break and Enter - Residence,2100 171ST ST,8,2018,18-120354
Break and Enter - Residence,12700 97TH AVE,8,2018,18-127713
Break and Enter - Residence,9800 130TH ST,8,2018,18-120539
Break and Enter - Business,13300 97TH AVE,8,2018,18-116905
Break and Enter - Residence,9700 134TH ST,8,2018,18-115790
Break and Enter - Residence,9700 134TH ST,8,2018,18-120602
Break and Enter - Residence,13400 98TH AVE,8,2018,18-126864
Break and Enter - Business,13800 FRASER HWY,8,2018,18-115464
Break and Enter - Residence,15200 84A AVE,8,2018,18-129233
Break and Enter - Residence,9000 162ND ST,8,2018,18-114634
Break and Enter - Residence,8600 148A ST,8,2018,18-126015
Break and Enter - Residence,15000 85A AVE,8,2018,18-123381
Break and Enter - Business,15900 FRASER HWY,8,2018,18-118279
Break and Enter - Business,15900 FRASER HWY,8,2018,18-125348
Break and Enter - Business,16600 FRASER HWY,8,2018,18-115256
Break and Enter - Business,12000 66TH AVE,8,2018,18-119333
Break and Enter - Residence,13400 67TH AVE,8,2018,18-119104
Break and Enter - Business,6500 KING GEORGE BLVD,8,2018,18-126558
Break and Enter - Residence,6500 KING GEORGE BLVD,8,2018,18-120920
Break and Enter - Residence,5900 124TH ST,8,2018,18-124263
Break and Enter - Residence,12300 56A AVE,8,2018,18-125444
Break and Enter - Residence,14000 60TH AVE,8,2018,18-120332
Break and Enter - Residence,5800 139TH ST,8,2018,18-127446
Break and Enter - Residence,14700 55A AVE,8,2018,18-128359
Break and Enter - Residence,14800 56A AVE,8,2018,18-129230
Theft from Motor Vehicle,GATEWAY DR / CITY PKWY,8,2018,18-126203
Theft from Motor Vehicle,10100 128A ST,8,2018,18-115731
Theft from Motor Vehicle,8100 132ND ST,8,2018,18-122273
Theft from Motor Vehicle,12800 85TH AVE,8,2018,18-122756
Theft from Motor Vehicle,13700 74TH AVE,8,2018,18-127179
Theft from Motor Vehicle,9400 190TH ST,8,2018,18-126024
Theft from Motor Vehicle,19200 72A AVE,8,2018,18-116430
Theft from Motor Vehicle,19200 69TH AVE,7,2018,18-112898
Theft from Motor Vehicle,2600 MCBRIDE AVE,8,2018,18-120797
Theft from Motor Vehicle,2600 MCBRIDE AVE,8,2018,18-120901
Theft from Motor Vehicle,13900 33RD AVE,8,2018,18-126731
Theft from Motor Vehicle,15700 34TH AVE,8,2018,18-122097
Theft from Motor Vehicle,9300 STUART CRES,8,2018,18-115865
Theft from Motor Vehicle,9100 132ND ST,8,2018,18-121580
Theft of Motor Vehicle,12700 112B AVE,8,2018,18-122047
Theft of Motor Vehicle,12700 KING GEORGE BLVD,8,2018,18-122672
Theft of Motor Vehicle,12800 KING GEORGE BLVD,8,2018,18-119727
Theft of Motor Vehicle,12800 KING GEORGE BLVD,8,2018,18-119727
Theft of Motor Vehicle,13300 112A AVE,8,2018,18-115867
Theft of Motor Vehicle,11200 136TH ST,8,2018,18-126576
Theft of Motor Vehicle,OLD YALE RD / SCOTT RD,8,2018,18-114722
Theft of Motor Vehicle,11000 SCOTT RD,8,2018,18-115614
Theft of Motor Vehicle,10700 124TH ST,8,2018,18-121803
Theft of Motor Vehicle,12500 110TH AVE,8,2018,18-115214
Theft of Motor Vehicle,12500 110TH AVE,8,2018,18-117530
Theft of Motor Vehicle,12500 110TH AVE,8,2018,18-127007
Theft of Motor Vehicle,12500 110TH AVE,8,2018,18-129961
Theft of Motor Vehicle,12500 110TH AVE,8,2018,18-121430
Theft of Motor Vehicle,12900 112A AVE,8,2018,18-123635
Theft of Motor Vehicle,10900 128A ST,8,2018,18-128685
Theft of Motor Vehicle,10900 128A ST,8,2018,18-125382
Theft of Motor Vehicle,13000 108TH AVE,8,2018,18-125358
Theft of Motor Vehicle,13400 KING GEORGE BLVD,8,2018,18-114834
Theft of Motor Vehicle,13400 KING GEORGE BLVD,8,2018,18-127188
Theft of Motor Vehicle,13400 KING GEORGE BLVD,8,2018,18-128233
Theft of Motor Vehicle,13700 108TH AVE,7,2018,18-112455
Theft of Motor Vehicle,10600 SCOTT RD,8,2018,18-117398
Theft of Motor Vehicle,13200 105A AVE,8,2018,18-121381
Theft of Motor Vehicle,10500 138TH ST,8,2018,18-129322
Theft of Motor Vehicle,10400 BLOCK 138A ST,8,2018,18-128280
Theft of Motor Vehicle,122ND ST / 102A AVE,8,2018,18-117894
Theft of Motor Vehicle,10300 124A ST,8,2018,18-127114
Theft of Motor Vehicle,13300 102A AVE,8,2018,18-119663
Theft of Motor Vehicle,13700 104TH AVE,8,2018,18-124866
Theft of Motor Vehicle,13700 CENTRAL AVE,8,2018,18-125943
Theft of Motor Vehicle,101ST AVE / WHALLEY BLVD,8,2018,18-115360
Theft of Motor Vehicle,12100 97TH AVE,8,2018,18-123679
Theft of Motor Vehicle,12200 96TH AVE,8,2018,18-129506
Theft of Motor Vehicle,14400 110TH AVE,8,2018,18-128668
Theft of Motor Vehicle,146TH ST / 108TH AVE,8,2018,18-126596
Theft of Motor Vehicle,15500 109TH AVE,8,2018,18-120814
Theft of Motor Vehicle,16100 109A AVE,8,2018,18-119350
Theft of Motor Vehicle,10700 141ST ST,8,2018,18-113259
Theft of Motor Vehicle,10700 142ND ST,8,2018,18-116343
Theft of Motor Vehicle,144TH ST / 104TH AVE,8,2018,18-113981
Theft of Motor Vehicle,14800 108TH AVE,8,2018,18-119366
Theft of Motor Vehicle,14800 108TH AVE,8,2018,18-125410
Theft of Motor Vehicle,14800 104TH AVE,8,2018,18-116841
Theft of Motor Vehicle,15200 105TH AVE,8,2018,18-119430
Theft of Motor Vehicle,14400 104TH AVE,8,2018,18-122099
Theft of Motor Vehicle,15100 98TH AVE,8,2018,18-117585
Theft of Motor Vehicle,10200 153RD ST,8,2018,18-112985
Theft of Motor Vehicle,10100 153RD ST,8,2018,18-116244
Theft of Motor Vehicle,15300 99TH AVE,7,2018,18-113234
Theft of Motor Vehicle,9700 152B ST,8,2018,18-119791
Theft of Motor Vehicle,15900 101A AVE,8,2018,18-114810
Theft of Motor Vehicle,9600 156TH ST,8,2018,18-119701
Theft of Motor Vehicle,161ST ST / 102A AVE,8,2018,18-128675
Theft of Motor Vehicle,9300 160TH ST,8,2018,18-112907
Theft of Motor Vehicle,15000 95TH AVE,8,2018,18-119706
Theft of Motor Vehicle,12400 82ND AVE,8,2018,18-117418
Theft of Motor Vehicle,8200 129TH ST,8,2018,18-120881
Theft of Motor Vehicle,86TH AVE / 130TH ST,8,2018,18-116621
Theft of Motor Vehicle,86TH AVE / 132ND ST,8,2018,18-126621
Theft of Motor Vehicle,13500 81ST AVE,8,2018,18-113513
Theft of Motor Vehicle,138A ST / 79A AVE,8,2018,18-121769
Theft of Motor Vehicle,8700 143RD ST,8,2018,18-120433
Theft of Motor Vehicle,12500 77A AVE,8,2018,18-112882
Theft of Motor Vehicle,12400 73A AVE,8,2018,18-114725
Theft of Motor Vehicle,13200 78TH AVE,8,2018,18-127283
Theft of Motor Vehicle,7200 129TH ST,8,2018,18-123685
Theft of Motor Vehicle,7100 125TH ST,8,2018,18-122770
Theft of Motor Vehicle,6900 130TH ST,8,2018,18-129239
Theft of Motor Vehicle,13000 FAIRFORD PL,8,2018,18-127557
Theft of Motor Vehicle,13300 68TH AVE,8,2018,18-117336
Theft of Motor Vehicle,6900 134TH ST,8,2018,18-129056
Theft of Motor Vehicle,7100 138TH ST,8,2018,18-116935
Theft of Motor Vehicle,6800 149TH ST,8,2018,18-129215
Theft of Motor Vehicle,7100 151A ST,8,2018,18-129323
Theft of Motor Vehicle,14600 67A AVE,8,2018,18-114163
Theft of Motor Vehicle,12000 68TH AVE,8,2018,18-116830
Theft of Motor Vehicle,6700 123A ST,8,2018,18-116805
Theft of Motor Vehicle,12100 68TH AVE,8,2018,18-126600
Theft of Motor Vehicle,9400 189TH ST,8,2018,18-116376
Theft of Motor Vehicle,18500 96TH AVE,8,2018,18-119683
Theft of Motor Vehicle,9500 189TH ST,8,2018,18-128434
Theft of Motor Vehicle,19200 94TH AVE,8,2018,18-126774
Theft of Motor Vehicle,16800 80TH AVE,8,2018,18-116204
Theft of Motor Vehicle,8200 171A ST,8,2018,18-128108
Theft of Motor Vehicle,18700 68A AVE,8,2018,18-123249
Theft of Motor Vehicle,71A AVE / 194B ST,8,2018,18-126005
Theft of Motor Vehicle,19200 65TH AVE,8,2018,18-121378
Theft of Motor Vehicle,7000 191ST ST,8,2018,18-128099
Theft of Motor Vehicle,19300 65TH AVE,8,2018,18-129052
Theft of Motor Vehicle,67A AVE / 189TH ST,8,2018,18-115733
Theft of Motor Vehicle,6500 192ND ST,8,2018,18-123660
Theft of Motor Vehicle,6700 180TH ST,8,2018,18-125949
Theft of Motor Vehicle,16600 57TH AVE,8,2018,18-119692
Theft of Motor Vehicle,5800 177B ST,8,2018,18-117008
Theft of Motor Vehicle,17900 57A AVE,8,2018,18-117390
Theft of Motor Vehicle,5300 180TH ST,8,2018,18-128783
Theft of Motor Vehicle,6000 181ST ST,8,2018,18-122700
Theft of Motor Vehicle,5800 182ND ST,8,2018,18-128147
Theft of Motor Vehicle,6300 190TH ST,8,2018,18-124941
Theft of Motor Vehicle,5700 184B ST,8,2018,18-123684
Theft of Motor Vehicle,6000 191A ST,8,2018,18-127667
Theft of Motor Vehicle,19500 LANGLEY BPS,8,2018,18-116878
Theft of Motor Vehicle,19200 ENTERPRISE WAY,8,2018,18-118080
Theft of Motor Vehicle,18600 52ND AVE,8,2018,18-123309
Theft of Motor Vehicle,18600 52ND AVE,8,2018,18-112904
Theft of Motor Vehicle,18400 53RD AVE,7,2018,18-113254
Theft of Motor Vehicle,5400 192ND ST,8,2018,18-122138
Theft of Motor Vehicle,40TH AVE / 192ND ST,8,2018,18-122001
Theft of Motor Vehicle,3000 MCBRIDE AVE,8,2018,18-116809
Theft of Motor Vehicle,2500 124B ST,8,2018,18-123778
Theft of Motor Vehicle,14400 30TH AVE,8,2018,18-127635
Theft of Motor Vehicle,3400 148A ST,8,2018,18-120260
Theft of Motor Vehicle,PARKWAY DR / 153A ST,8,2018,18-126588
Theft of Motor Vehicle,2500 156TH ST,8,2018,18-129787
Theft of Motor Vehicle,12400 23A AVE,8,2018,18-112919
Theft of Motor Vehicle,13500 22A AVE,8,2018,18-120156
Theft of Motor Vehicle,152A ST / 24TH AVE,8,2018,18-129242
Theft of Motor Vehicle,15500 POPLAR DR,8,2018,18-129265
Theft of Motor Vehicle,1700 152ND ST,8,2018,18-115258
Theft of Motor Vehicle,1800 LILAC DR,8,2018,18-113173
Theft of Motor Vehicle,15700 39A AVE,8,2018,18-124766
Theft of Motor Vehicle,15800 MOUNTAIN VIEW DR,8,2018,18-120251
Theft of Motor Vehicle,15900 28TH AVE,8,2018,18-126683
Theft of Motor Vehicle,18900 36TH AVE,8,2018,18-116326
Theft of Motor Vehicle,13100 99TH AVE,8,2018,18-127232
Theft of Motor Vehicle,9600 133A ST,8,2018,18-127587
Theft of Motor Vehicle,13500 96TH AVE,8,2018,18-124306
Theft of Motor Vehicle,13800 LAUREL DR,8,2018,18-114165
Theft of Motor Vehicle,96TH AVE / 137TH ST,8,2018,18-121016
Theft of Motor Vehicle,12100 95TH AVE,8,2018,18-129224
Theft of Motor Vehicle,12400 95A AVE,8,2018,18-118003
Theft of Motor Vehicle,9500 125TH ST,8,2018,18-126655
Theft of Motor Vehicle,9400 127TH ST,8,2018,18-120821
Theft of Motor Vehicle,12800 96TH AVE,8,2018,18-113907
Theft of Motor Vehicle,9400 128TH ST,8,2018,18-118032
Theft of Motor Vehicle,9300 128TH ST,8,2018,18-122027
Theft of Motor Vehicle,9500 PRINCE CHARLES BLVD,8,2018,18-122891
Theft of Motor Vehicle,13700 96TH AVE,8,2018,18-116524
Theft of Motor Vehicle,13800 92ND AVE,8,2018,18-113731
Theft of Motor Vehicle,9100 MALCOLM PL,8,2018,18-122911
Theft of Motor Vehicle,9000 ALEXANDRIA CRES,8,2018,18-115820
Theft of Motor Vehicle,8900 QUEEN MARY BLVD,8,2018,18-119758
Theft of Motor Vehicle,8900 QUEEN MARY BLVD,8,2018,18-122674
Theft of Motor Vehicle,9000 BEN NEVIS CRES,8,2018,18-124984
Theft of Motor Vehicle,8900 134A ST,8,2018,18-119227
Theft of Motor Vehicle,8900 134B ST,8,2018,18-119737
Theft of Motor Vehicle,9000 147A ST,8,2018,18-119037
Theft of Motor Vehicle,8900 146TH ST,8,2018,18-114752
Theft of Motor Vehicle,9400 156TH ST,8,2018,18-120546
Theft of Motor Vehicle,15000 85A AVE,8,2018,18-123381
Theft of Motor Vehicle,15800 85TH AVE,8,2018,18-127494
Theft of Motor Vehicle,15900 FRASER HWY,8,2018,18-126484
Theft of Motor Vehicle,8300 159TH ST,8,2018,18-128345
Theft of Motor Vehicle,16200 82ND AVE,8,2018,18-122039
Theft of Motor Vehicle,7900 165A ST,8,2018,18-126045
Theft of Motor Vehicle,12700 67TH AVE,8,2018,18-128111
Theft of Motor Vehicle,6700 130TH ST,8,2018,18-125385
Theft of Motor Vehicle,12800 67A AVE,8,2018,18-128174
Theft of Motor Vehicle,12300 59TH AVE,8,2018,18-124163
Theft of Motor Vehicle,6300 125A ST,8,2018,18-121435
Theft of Motor Vehicle,6000 127A ST,8,2018,18-123243
Theft of Motor Vehicle,6200 128TH ST,8,2018,18-119728
Theft of Motor Vehicle,6100 129A ST,8,2018,18-127146
Theft of Motor Vehicle,13000 61ST AVE,8,2018,18-129168
Theft of Motor Vehicle,6100 BLOCK 138TH ST,8,2018,18-115350
Theft of Motor Vehicle,14100 60A AVE,8,2018,18-119292
Theft of Motor Vehicle,6000 145TH ST,8,2018,18-129792
Theft of Motor Vehicle,142ND ST / 60A AVE,8,2018,18-130404
Theft of Motor Vehicle,13600 55A AVE,8,2018,18-125073
Theft of Motor Vehicle,15100 62A AVE,8,2018,18-124230
Theft of Motor Vehicle,5600 148TH ST,8,2018,18-114324
Theft of Motor Vehicle,12700 54TH AVE,8,2018,18-129156
Theft from Motor Vehicle,12200 INDUSTRIAL RD,8,2018,18-115457
Theft from Motor Vehicle,12500 113B AVE,8,2018,18-124446
Theft from Motor Vehicle,12700 114A AVE,8,2018,18-115761
Theft from Motor Vehicle,12700 115B AVE,8,2018,18-123633
Theft from Motor Vehicle,12900 KING GEORGE BLVD,8,2018,18-120267
Theft from Motor Vehicle,12800 KING GEORGE BLVD,8,2018,18-122653
Theft from Motor Vehicle,13400 113TH AVE,8,2018,18-115787
Theft from Motor Vehicle,11100 OLSEN RD,8,2018,18-122178
Theft from Motor Vehicle,12000 OLD YALE RD,8,2018,18-128523
Theft from Motor Vehicle,12100 OLD YALE RD,8,2018,18-116419
Theft from Motor Vehicle,12100 OLD YALE RD,8,2018,18-123794
Theft from Motor Vehicle,12400 KING GEORGE BLVD,8,2018,18-120009
Theft from Motor Vehicle,12500 110TH AVE,8,2018,18-119622
Theft from Motor Vehicle,12500 110TH AVE,8,2018,18-121755
Theft from Motor Vehicle,12500 110TH AVE,8,2018,18-122465
Theft from Motor Vehicle,12500 110TH AVE,8,2018,18-125610
Theft from Motor Vehicle,12500 110TH AVE,8,2018,18-129401
Theft from Motor Vehicle,12500 110TH AVE,8,2018,18-129519
Theft from Motor Vehicle,11000 131ST ST,8,2018,18-119741
Theft from Motor Vehicle,13000 110TH AVE,8,2018,18-128121
Theft from Motor Vehicle,10900 131ST ST,8,2018,18-129301
Theft from Motor Vehicle,12800 108TH AVE,8,2018,18-118781
Theft from Motor Vehicle,10800 128A ST,8,2018,18-121408
Theft from Motor Vehicle,12800 OLD YALE RD,8,2018,18-117467
Theft from Motor Vehicle,12900 109TH AVE,8,2018,18-126014
Theft from Motor Vehicle,13100 108TH AVE,8,2018,18-122662
Theft from Motor Vehicle,13000 106A AVE,8,2018,18-127214
Theft from Motor Vehicle,13300 BARKER ST,8,2018,18-113813
Theft from Motor Vehicle,13500 112TH AVE,8,2018,18-121785
Theft from Motor Vehicle,13400 KING GEORGE BLVD,8,2018,18-130093
Theft from Motor Vehicle,13400 HILTON RD,8,2018,18-124876
Theft from Motor Vehicle,UNIVERSITY DR / 108TH AVE,8,2018,18-116131
Theft from Motor Vehicle,13800 BRENTWOOD CRES,8,2018,18-120243
Theft from Motor Vehicle,13600 111TH AVE,8,2018,18-119362
Theft from Motor Vehicle,11000 136TH ST,8,2018,18-122771
Theft from Motor Vehicle,13600 BENTLEY RD,8,2018,18-124318
Theft from Motor Vehicle,SCOTT RD / 104TH AVE,8,2018,18-115585
Theft from Motor Vehicle,10500 124TH ST,8,2018,18-119710
Theft from Motor Vehicle,10600 SCOTT RD,8,2018,18-128817
Theft from Motor Vehicle,12800 106TH AVE,8,2018,18-116933
Theft from Motor Vehicle,13300 104TH AVE,8,2018,18-122630
Theft from Motor Vehicle,108TH AVE / 135A ST,8,2018,18-112903
Theft from Motor Vehicle,10800 CITY PKWY,8,2018,18-128216
Theft from Motor Vehicle,135A ST / 106TH AVE,8,2018,18-129227
Theft from Motor Vehicle,104TH AVE / UNIVERSITY DR,8,2018,18-123586
Theft from Motor Vehicle,10500 KING GEORGE BLVD,8,2018,18-121569
Theft from Motor Vehicle,13500 106TH AVE,8,2018,18-129815
Theft from Motor Vehicle,10700 137A ST,8,2018,18-116475
Theft from Motor Vehicle,13900 104TH AVE,8,2018,18-128688
Theft from Motor Vehicle,12000 103A AVE,7,2018,18-112325
Theft from Motor Vehicle,9900 120A ST,8,2018,18-114357
Theft from Motor Vehicle,100A AVE / 121ST ST,8,2018,18-124751
Theft from Motor Vehicle,12200 100A AVE,7,2018,18-112943
Theft from Motor Vehicle,12400 103RD AVE,8,2018,18-123872
Theft from Motor Vehicle,12700 102ND AVE,8,2018,18-124448
Theft from Motor Vehicle,10200 128TH ST,8,2018,18-126703
Theft from Motor Vehicle,10300 128TH ST,8,2018,18-129895
Theft from Motor Vehicle,10100 128A ST,8,2018,18-121894
Theft from Motor Vehicle,10100 128A ST,8,2018,18-125842
Theft from Motor Vehicle,12900 101A AVE,8,2018,18-116604
Theft from Motor Vehicle,13200 100A AVE,8,2018,18-116833
Theft from Motor Vehicle,10200 CITY PKWY,8,2018,18-113747
Theft from Motor Vehicle,10200 CITY PKWY,8,2018,18-126148
Theft from Motor Vehicle,10100 KING GEORGE BLVD,8,2018,18-116006
Theft from Motor Vehicle,10100 KING GEORGE BLVD,8,2018,18-116052
Theft from Motor Vehicle,10100 KING GEORGE BLVD,8,2018,18-117545
Theft from Motor Vehicle,10100 KING GEORGE BLVD,8,2018,18-120030
Theft from Motor Vehicle,10100 KING GEORGE BLVD,8,2018,18-121752
Theft from Motor Vehicle,13800 104TH AVE,8,2018,18-122744
Theft from Motor Vehicle,13600 104TH AVE,8,2018,18-124276
Theft from Motor Vehicle,10200 KING GEORGE BLVD,8,2018,18-128489
Theft from Motor Vehicle,13600 104TH AVE,8,2018,18-129466
Theft from Motor Vehicle,13800 100TH AVE,8,2018,18-114624
Theft from Motor Vehicle,11900 98TH AVE,8,2018,18-120782
Theft from Motor Vehicle,9900 121A ST,8,2018,18-113524
Theft from Motor Vehicle,12100 97TH AVE,8,2018,18-121458
Theft from Motor Vehicle,9800 124TH ST,8,2018,18-119908
Theft from Motor Vehicle,12300 98TH AVE,8,2018,18-121654
Theft from Motor Vehicle,12400 97B AVE,8,2018,18-120903
Theft from Motor Vehicle,12500 96TH AVE,8,2018,18-121445
Theft from Motor Vehicle,14000 115TH AVE,7,2018,18-114299
Theft from Motor Vehicle,10800 141ST ST,8,2018,18-115812
Theft from Motor Vehicle,14100 108TH AVE,8,2018,18-129723
Theft from Motor Vehicle,14600 112TH AVE,8,2018,18-116557
Theft from Motor Vehicle,152ND ST / 108TH AVE,8,2018,18-116971
Theft from Motor Vehicle,112TH AVE / 160TH ST,8,2018,18-114458
Theft from Motor Vehicle,15400 110TH AVE,8,2018,18-116235
Theft from Motor Vehicle,11100 157TH ST,8,2018,18-116940
Theft from Motor Vehicle,11000 154TH ST,8,2018,18-120823
Theft from Motor Vehicle,15700 112TH AVE,8,2018,18-128676
Theft from Motor Vehicle,108TH AVE / 155A ST,8,2018,18-114420
Theft from Motor Vehicle,15700 110TH AVE,8,2018,18-124765
Theft from Motor Vehicle,15500 110TH AVE,8,2018,18-124797
Theft from Motor Vehicle,16200 111TH AVE,7,2018,18-114507
Theft from Motor Vehicle,11000 160A ST,8,2018,18-121201
Theft from Motor Vehicle,16100 112TH AVE,8,2018,18-128754
Theft from Motor Vehicle,16000 110TH AVE,8,2018,18-114180
Theft from Motor Vehicle,16000 110TH AVE,8,2018,18-129891
Theft from Motor Vehicle,16500 MAGNOLIA CLS,8,2018,18-114817
Theft from Motor Vehicle,10600 CHESTNUT PL,8,2018,18-125538
Theft from Motor Vehicle,10400 171ST ST,8,2018,18-124774
Theft from Motor Vehicle,9800 168TH ST,8,2018,18-116584
Theft from Motor Vehicle,9800 168TH ST,8,2018,18-116977
Theft from Motor Vehicle,9800 168TH ST,8,2018,18-128440
Theft from Motor Vehicle,9800 168TH ST,8,2018,18-128452
Theft from Motor Vehicle,9800 168TH ST,8,2018,18-128465
Theft from Motor Vehicle,10600 141A ST,8,2018,18-131649
Theft from Motor Vehicle,10700 142A ST,8,2018,18-120809
Theft from Motor Vehicle,14100 104TH AVE,8,2018,18-123969
Theft from Motor Vehicle,148TH ST / 106TH AVE,8,2018,18-121380
Theft from Motor Vehicle,105TH AVE / 148TH ST,8,2018,18-122635
Theft from Motor Vehicle,14600 105A AVE,8,2018,18-123790
Theft from Motor Vehicle,14600 105A AVE,8,2018,18-125091
Theft from Motor Vehicle,10500 HOLLY PARK LANE,8,2018,18-114120
Theft from Motor Vehicle,14800 104TH AVE,8,2018,18-115967
Theft from Motor Vehicle,10400 148TH ST,8,2018,18-124063
